,month,ghp,min_tem,max_tem,ave_tem,var_tem,min_rhu,max_rhu,ave_rhu,var_rhu
0,07,0.0,20.37398039717831,36.56787651619212,28.33292341291266,11.094657377348584,28.040504504923987,99.97360603450284,74.97396722918445,237.580440930206
1,07,25.0,20.204027192512747,36.38802877563849,28.164817219571574,11.079256840864902,27.842031755639887,99.82402393313622,74.93456275632853,238.6744050696855
2,07,50.0,20.034073987847183,36.20818103508486,27.996711026230493,11.06424210785534,27.643559006355783,99.67444183176961,74.89515828347258,239.9637729555069
3,07,75.0,19.86412078318162,36.02833329453124,27.828604832889372,11.049613178319897,27.445086257071683,99.52485973040301,74.8557538106167,241.44854458767023
4,07,100.0,19.694167578516055,35.8484855539776,27.660498639548262,11.035370052258566,27.246613507787583,99.37527762903639,74.81634933776076,243.12871996617537
5,07,125.0,19.524214373850487,35.66863781342398,27.492392446207152,11.021512729671358,27.048140758503482,99.22569552766979,74.77694486490482,245.00429909102238
6,07,150.0,19.354261169184923,35.48879007287035,27.324286252866028,11.008041210558263,26.84966800921938,99.07611342630317,74.73754039204897,247.0752819622113
7,07,175.0,19.18430796451936,35.30894233231672,27.156180059524917,10.994955494919285,26.651195259935278,98.92653132493656,74.69813591919299,249.34166857974205
8,07,200.0,19.014354759853795,35.12909459176309,26.988073866183807,10.982255582754426,26.452722510651178,98.88615114194585,74.65873144633709,251.80345894361474
9,07,225.0,18.84440155518823,34.949246851209466,26.819967672842733,10.969941474063683,26.254249761367078,98.91874490722417,74.61932697348117,254.46065305382933
10,07,250.0,18.674448350522663,34.76939911065583,26.651861479501598,10.95801316884706,26.055777012082974,98.9513386725025,74.5799225006252,257.31325091038576
11,07,275.0,18.5044951458571,34.58955137010221,26.483755286160513,10.946470667104553,25.857304262798873,98.98393243778082,74.54051802776927,260.36125251328406
12,07,300.0,18.334541941191535,34.40970362954858,26.315649092819367,10.93531396883616,25.658831513514773,99.01652620305916,74.50111355491336,263.6046578625242
13,07,325.0,18.16458873652597,34.22985588899495,26.147542899478278,10.924543074041887,25.460358764230673,99.04911996833748,74.4617090820575,267.04346695810636
14,07,350.0,17.994635531860407,34.05000814844132,25.97943670613718,10.914157982721731,25.26188601494657,99.08721276744349,74.42230460920156,270.67767980003026
15,07,375.0,17.82468232719484,33.870160407887695,25.81133051279605,10.904158694875694,25.06341326566247,99.17684562195889,74.3829001363456,274.50729638829614
16,07,400.0,17.654729122529275,33.69031266733406,25.643224319454962,10.894545210503768,24.86494051637837,99.26647847647429,74.3434956634896,278.53231672290383
17,07,425.0,17.48477591786371,33.510464926780436,25.475118126113827,10.885317529605965,24.666467767094268,99.35611133098969,74.30409119063373,282.75274080385344
18,07,450.0,17.314822713198147,33.3306171862268,25.307011932772728,10.876475652182274,24.467995017810164,99.44574418550508,74.26468671777778,287.16856863114486
19,07,475.0,17.144869508532583,33.15076944567318,25.138905739431642,10.868019578232705,24.269522268526064,99.53537704002048,74.22528224492186,291.7798002047782
20,07,500.0,16.97491630386702,32.97092170511955,24.970799546090515,10.859949307757251,24.071049519241964,99.67709449863804,74.18587777206594,296.5864355247535
21,07,550.0,16.65989354023818,32.60194334175388,24.64202392143282,10.835773012696462,23.80692529772645,99.91439372067846,74.14666282988551,305.45082273555795
22,07,600.0,16.450131721400215,32.19369722121978,24.34470673362359,10.793227852094205,24.10465175027066,99.88507217610972,74.27493549260191,310.2474577598318
23,07,650.0,16.24036990256225,32.1464200649585,24.04738954581437,10.784086483775104,24.40237820281487,99.85575063154096,74.40320815531831,317.16595434363813
24,07,700.0,16.030608083724285,32.28626127751714,23.750072358005152,10.808348907739157,24.700104655359077,100.32531757488272,74.53148081803474,326.20631248697686
25,07,750.0,15.820846264886322,32.426102490075785,23.45275517019592,10.866015123986367,24.997831107903284,101.0132461205341,74.65975348075108,337.368532189848
26,07,800.0,15.716499536567065,32.17912256697709,23.173175684862763,10.69053087937709,25.53812905503818,100.964326256786,74.64943380205791,338.76274194693224
27,07,850.0,15.645881184622853,31.808376219269984,22.89927151510535,10.463389431428482,26.15603963455003,100.67964602551089,74.59477042806682,338.35757001834304
28,07,900.0,15.575262832678641,31.437629871562873,22.625367345347954,10.26990792789188,26.4526609877742,100.39496579423579,74.54010705407573,339.94113883043667
29,07,950.0,15.16763428520987,31.066883523855765,22.351463175590542,10.11008636876728,25.695720527872183,100.11340203910491,74.48544368008466,343.5134483832129
30,07,1000.0,14.720180426112734,30.67218004222739,22.076864306849597,9.94435193696508,25.07164793448357,100.0574663567148,74.38372338601323,345.56839150869223
31,07,1050.0,14.455726076478491,30.195522403975346,21.799888965635386,9.673738759985635,24.90209857322613,100.00384887713537,74.12102765092447,337.6434984645647
32,07,1100.0,14.19127172684425,29.718864765723303,21.522913624421154,9.431622640940983,24.732549211968692,99.98252191345519,73.85833191583559,331.74868951524064
33,07,1150.0,13.926817377210007,29.24220712747126,21.24593828320694,9.218003579831127,24.562999850711254,99.961194949775,73.59563618074675,327.8839646607199
34,07,1200.0,13.662363027575765,28.765549489219218,20.968962941992718,9.032881576656061,24.393450489453816,99.93986798609482,73.33294044565785,326.04932390100294
35,07,1250.0,13.39790867794152,28.288891850967175,20.691987600778507,8.876256631415796,24.223901128196378,99.91854102241464,73.07024471056901,326.24476723608933
36,07,1300.0,13.133454328307279,27.812234212715133,20.4150122595643,8.748128744110323,24.05435176693894,99.89721405873446,72.80754897548019,328.47029466597934
37,07,1350.0,12.868999978673036,27.335576574463094,20.13803691835006,8.648497914739645,23.8848024056815,99.87588709505428,72.54485324039135,332.72590619067284
38,07,1400.0,12.604545629038794,26.969123888332017,19.861061577135832,8.577364143303763,23.215715626266288,99.8545601313741,72.28215750530255,339.01160181016974
39,07,1450.0,12.34009127940455,26.98725180746017,19.58408623592162,8.534727429802674,21.977685384631787,99.83323316769392,72.01946177021367,347.32738152447024
40,07,1500.0,12.092122247300678,26.66308851338986,19.289710060155496,8.337681983129128,23.567742939059357,98.38003111084,71.76365890092744,340.1491402002636
41,07,1550.0,11.847098965005388,26.277761442892288,18.992224541487353,8.125420976522596,24.021761727566645,97.81792574066166,71.50908771298923,331.68927735620304
