,month,ghp,min_tem,max_tem,ave_tem,var_tem,min_rhu,max_rhu,ave_rhu,var_rhu
0,04,0.0,2.81877028379857,28.539473145065536,15.432867148444076,20.044037705285387,11.521451586617932,96.37667660000466,51.49883052899364,473.06962835981864
1,04,25.0,2.6680241193863057,28.366027751263008,15.282515581674414,20.044064618268493,11.458010150629757,96.5419735524876,51.32438384367306,474.1611620011978
2,04,50.0,2.517277954974041,28.19258235746048,15.132164014904744,20.046424603494277,11.394568714641585,96.70727050497055,51.149937158352415,475.4612167660491
3,04,75.0,2.3665317905617766,28.01913696365795,14.981812448135075,20.051117660962728,11.331127278653412,96.8725674574535,50.97549047303181,476.96979265437284
4,04,100.0,2.215785626149512,27.845691569855422,14.8314608813654,20.05814379067386,11.267685842665239,97.03786440993645,50.80104378771122,478.6868896661686
5,04,125.0,2.0650394617372476,27.672246176052894,14.681109314595725,20.067502992627663,11.204244406677066,97.2031613624194,50.62659710239058,480.6125078014365
6,04,150.0,1.914293297324983,27.498800782250367,14.530757747826065,20.079195266824136,11.140802970688894,97.36845831490234,50.45215041706997,482.7466470601769
7,04,175.0,1.7635471329127186,27.32535538844784,14.380406181056395,20.093220613263288,11.077361534700719,97.53375526738529,50.27770373174938,485.0893074423894
8,04,200.0,1.612800968500454,27.151909994645308,14.230054614286722,20.10957903194511,11.013920098712546,97.69905221986822,50.10325704642879,487.64048894807405
9,04,225.0,1.4620548040881896,26.97846460084278,14.07970304751706,20.12827052286961,10.950478662724374,97.86434917235117,49.928810361108134,490.40019157723094
10,04,250.0,1.311308639675925,26.805019207040253,13.929351480747382,20.149295086036783,10.8870372267362,98.02964612483412,49.754363675787516,493.36841532986017
11,04,275.0,1.1605624752636605,26.631573813237726,13.778999913977714,20.17265272144663,10.823595790748028,98.19494307731706,49.57991699046691,496.5451602059615
12,04,300.0,1.009816310851396,26.458128419435198,13.628648347208046,20.198343429099154,10.760154354759853,98.36024002980001,49.40547030514632,499.930426205535
13,04,325.0,0.8590701464391313,26.284683025632667,13.478296780438376,20.22636720899435,10.69671291877168,98.52553698228296,49.23102361982571,503.52421332858086
14,04,350.0,0.7083239820268667,26.11123763183014,13.3279452136687,20.256724061132214,10.633271482783508,98.6908339347659,49.056576934505046,507.326521575099
15,04,375.0,0.5575778176146022,25.937792238027612,13.177593646899036,20.289413985512763,10.569830046795335,98.85613088724885,48.88213024918449,511.3373509450893
16,04,400.0,0.4068316532023377,25.764346844225084,13.027242080129362,20.324436982135982,10.506388610807162,99.0214278397318,48.70768356386386,515.5567014385518
17,04,425.0,0.2560854887900732,25.590901450422553,12.876890513359688,20.36179305100187,10.442947174818988,99.18672479221475,48.53323687854325,519.9845730554863
18,04,450.0,0.10533932437780846,25.417456056620026,12.726538946590018,20.401482192110443,10.379505738830815,99.3520217446977,48.35879019322261,524.6209657958934
19,04,475.0,-0.04540684003445605,25.244010662817498,12.576187379820354,20.443504405461677,10.316064302842642,99.51731869718064,48.184343507902014,529.4658796597726
20,04,500.0,-0.19615300444672057,25.07056526901497,12.4258358130507,20.4878596910556,10.25262286685447,99.68261564966359,48.00989682258141,534.519314647124
21,04,550.0,-0.4814002165283289,24.774906171057378,12.131757625895323,20.63124946049872,10.150431252255503,99.92153735113678,47.70258228382338,543.6505933916993
22,04,600.0,-0.6979285456513892,24.695963551064597,11.865703793527395,21.01136625281705,10.152686755683868,99.77267412486468,47.57115142303153,547.532156036388
23,04,650.0,-0.9144568747744495,24.617020931071817,11.599649961159464,21.443969174114837,10.056236015878744,99.62381089859257,47.43972056223965,553.4050972452728
24,04,700.0,-1.13098520389751,24.538078311079033,11.333596128791537,21.929058224392104,9.812641645615301,99.47494767232047,47.30828970144781,561.2694170183543
25,04,750.0,-1.34751353302057,24.459135691086253,11.067542296423616,22.46663340364883,9.569047275351858,99.32608444604837,47.17685884065596,571.1251153556319
26,04,800.0,-1.5738765061570374,24.660689411660858,10.792661975234203,22.820853920050546,9.672173279781083,99.1294986097012,47.17669505738862,578.8635077802119
27,04,850.0,-1.8033861499757249,24.95199011343073,10.514957550440881,23.156125674332266,9.886235159111974,98.91764355386856,47.21853119438522,586.8912687347928
28,04,900.0,-2.0328957937944123,25.243290815200602,10.237253125647552,23.548462757287723,9.958485236350796,98.70578849803593,47.26036733138188,596.4695746772521
29,04,950.0,-2.2624054376130993,25.534591516970472,9.959548700854223,23.997865168916903,9.609807123626252,98.84568830824911,47.30220346837849,607.59842560759
30,04,1000.0,-2.4744927381688666,25.738050075710724,9.680178770561994,24.33658570959074,9.394030582865916,99.66814028876709,47.34587625083543,616.7344921856546
31,04,1050.0,-2.62698052848216,25.6410123909659,9.395111368319915,24.149405764604722,9.632892576083943,99.43887542920514,47.39583195220159,615.342959912941
32,04,1100.0,-2.7794683187954528,25.54397470622108,9.110043966077836,24.004407702917533,9.871754569301968,99.2096105696432,47.44578765356766,615.5722919292118
33,04,1150.0,-2.931956109108746,25.446937021476256,8.824976563835763,23.901591524529145,10.110616562519994,98.98034571008125,47.4957433549338,617.422488234467
34,04,1200.0,-3.0844438994220393,25.349899336731433,8.539909161593682,23.840957229439567,10.34947855573802,98.7510808505193,47.54569905629991,620.893548828706
35,04,1250.0,-3.236931689735332,25.25286165198661,8.2548417593516,23.822504817648813,10.588340548956046,98.52181599095736,47.59565475766606,625.9854737119298
36,04,1300.0,-3.3894194800486255,25.155823967241787,7.969774357109527,23.846234289156868,10.82720254217407,98.29255113139541,47.645610459032156,632.6982628841378
37,04,1350.0,-3.5419072703619188,25.05878628249696,7.684706954867448,23.912145643963736,11.066064535392096,98.06328627183348,47.69556616039829,641.03191634533
38,04,1400.0,-3.6943950606752116,24.96174859775214,7.399639552625363,24.020238882069435,11.304926528610123,98.69970248885667,47.74552186176444,650.9864340955066
39,04,1450.0,-3.8468828509885054,24.864710913007315,7.114572150383289,24.17051400347393,11.543788521828148,99.59436861524026,47.795477563130525,662.5618161346673
40,04,1500.0,-4.005422436405784,24.526538766546697,6.822111690913957,23.775441867371118,11.45843591776978,99.6316677850302,47.937771537458644,655.5009340652508
41,04,1550.0,-4.165043412838814,24.145278472518758,6.528330171242308,23.331660038579148,11.433018564834585,99.51576465564571,48.096565372914775,647.4555063188695
42,04,1600.0,-4.324664389271844,23.76401817849082,6.234548651570653,22.94530959908484,11.407601211899388,99.39986152626122,48.25535920837091,642.128456469785
43,04,1650.0,-4.484285365704874,23.38275788446288,5.940767131899004,22.616390548888187,11.382183858964192,99.28395839687671,48.41415304382709,639.5197845179969
44,04,1700.0,-4.643906342137905,23.001497590434944,5.646985612227347,22.34490288798919,11.356766506028997,99.16805526749222,48.572946879283265,639.6294904635056
45,04,1750.0,-4.803527318570936,22.620237296407005,5.353204092555696,22.130846616387846,11.3313491530938,99.05215213810773,48.731740714739395,642.4575743063108
46,04,1800.0,-4.963148295003966,22.238977002379066,5.059422572884046,21.974221734084164,11.305931800158605,99.45388580491674,48.89053455019557,648.0040360464129
47,04,1850.0,-5.122769271436996,21.857716708351127,4.765641053212393,21.87502824107814,11.280514447223409,99.94799914597695,49.04932838565172,656.2688756838116
48,04,1900.0,-5.282390247870026,21.476456414323188,4.471859533540737,21.833266137369776,11.255097094288212,100.44211248703715,49.208122221107885,667.252093218507
49,04,1950.0,-5.521238209875962,21.09379710172185,4.17815445040573,21.839591570702627,11.234863972766343,100.92928314165077,49.3646647203276,680.4747799335522
50,04,2000.0,-5.619508834952369,20.601503587583107,3.8904393225311886,21.16637590575219,11.620893557396629,100.87238962186969,49.3447810767005,658.7707706080382
51,04,2250.0,-6.504828049915836,18.140036016889383,2.451863683158482,18.521315213016937,13.298086214841215,100.58792202296429,49.24536285856508,587.608824031023
