,month,ghp,min_tem,max_tem,ave_tem,var_tem,min_rhu,max_rhu,ave_rhu,var_rhu
0,08,0.0,18.567463739436125,35.084683258445274,26.529717382552054,11.245869223970297,34.0939035690173,99.23609875910878,81.15095265615103,119.25775808876078
1,08,25.0,18.550002793751307,34.892030824389444,26.41663016292066,10.958446577784079,34.207981747491445,98.66606919190744,80.76250180730821,120.59161624510263
2,08,50.0,18.53254184806649,34.699378390333614,26.303542943289248,10.683315549363202,34.32205992596559,98.24077619723883,80.37405095846542,122.66789206925556
3,08,75.0,18.515080902381673,34.50672595627779,26.190455723657838,10.420476138707668,34.436138104439735,98.12553395571904,79.98560010962268,125.48658556121954
4,08,100.0,18.49761995669685,34.31407352222196,26.077368504026456,10.16992834581748,34.55021628291389,98.01029171419924,79.59714926077984,129.0476967209946
5,08,125.0,18.480159011012034,34.12142108816613,25.96428128439504,9.93167217069263,34.66429446138803,97.89504947267943,79.20869841193702,133.35122554858074
6,08,150.0,18.462698065327217,33.92876865411031,25.851194064763657,9.705707613333123,34.77837263986218,97.77980723115964,78.82024756309426,138.39717204397792
7,08,175.0,18.4452371196424,33.73611622005448,25.738106845132243,9.49203467373896,34.89245081833632,97.66456498963983,78.4317967142514,144.1855362071862
8,08,200.0,18.342879426349732,33.54346378599865,25.625019625500848,9.290653351910139,35.00652899681047,97.54932274812003,78.04334586540864,150.71631803820554
9,08,225.0,18.239859846809303,33.350811351942816,25.511932405869445,9.10156364784666,35.12060717528462,97.43408050660024,77.65489501656577,157.98951753703597
10,08,250.0,18.136840267268877,33.15815891788699,25.398845186238063,8.924765561548524,34.744416688007824,97.31883826508043,77.26644416772305,166.00513470367744
11,08,275.0,18.033820687728447,32.96550648383116,25.28575796660666,8.760259093015733,33.799779526459155,97.47426861918842,76.87799331888027,174.76316953813
12,08,300.0,17.93080110818802,32.77285404977533,25.172670746975253,8.608044242248281,32.855142364910485,97.7064991967965,76.48954247003742,184.2636220403936
13,08,325.0,17.82778152864759,32.58020161571951,25.059583527343836,8.468121009246175,31.910505203361815,97.93872977440458,76.1010916211946,194.5064922104683
14,08,350.0,17.724761949107165,32.38754918166368,24.946496307712447,8.340489394009412,30.965868041813145,98.17096035201267,75.71264077235176,205.49178004835406
15,08,375.0,17.621742369566736,32.19489674760785,24.83340908808103,8.225149396537986,30.021230880264476,98.40319092962075,75.32418992350902,217.21948555405086
16,08,400.0,17.51872279002631,32.00224431355202,24.72032186844964,8.122101016831907,29.076593718715806,98.63542150722883,74.9357390746662,229.68960872755883
17,08,425.0,17.41570321048588,31.809591879496196,24.607234648818235,8.03134425489117,28.131956557167136,98.86765208483692,74.54728822582338,242.9021495688778
18,08,450.0,17.312683630945454,31.616939445440366,24.494147429186828,7.9528791107157755,27.187319395618466,99.099882662445,74.15883737698053,256.85710807800785
