,month,ghp,min_tem,max_tem,ave_tem,var_tem,min_rhu,max_rhu,ave_rhu,var_rhu
0,07,0.0,18.99516424929574,33.80290317323586,26.50838504464371,5.381212735080521,40.93640257956371,100.16119246618396,76.88635745052913,153.8047644735127
1,07,25.0,18.994000186250087,33.67602030125952,26.37973026218455,5.412367824149202,40.44807813191163,99.69207505878518,76.72127641296595,152.6661420330275
2,07,50.0,18.99283612320443,33.54913742928317,26.251075479725422,5.450501324801628,39.959753684259546,99.2229576513864,76.55619537540281,152.1050908715202
3,07,75.0,18.991672060158777,33.42225455730683,26.122420697266246,5.495613237037804,39.471429236607456,98.75384024398761,76.39111433783962,152.12161098899077
4,07,100.0,18.990507997113124,33.29537168533048,25.993765914807113,5.547703560857722,38.98310478895537,98.28472283658883,76.22603330027648,152.7157023854392
5,07,125.0,18.989343934067467,33.16848881335413,25.865111132347966,5.606772296261388,38.49478034130329,97.81560542919004,76.0609522627133,153.88736506086556
6,07,150.0,18.988179871021813,33.04160594137779,25.73645634988882,5.6728194432488,38.0064558936512,97.34648802179126,75.89587122515006,155.6365990152698
7,07,175.0,18.98701580797616,32.91472306940144,25.60780156742965,5.745845001819958,37.51813144599912,96.87737061439248,75.73079018758689,157.96340424865195
8,07,200.0,18.985851744930503,32.78784019742509,25.479146784970524,5.825848971974861,37.029806998347034,96.79526738528159,75.5657091500237,160.86778076101194
9,07,225.0,18.98468768188485,32.66095732544875,25.35049200251137,5.9128313537135115,36.54148255069495,96.88373617675134,75.4006281124605,164.34972855234986
10,07,250.0,18.983523618839193,32.5340744534724,25.22183722005221,6.006792147035907,36.05315810304286,97.05985309524364,75.23554707489731,168.40924762266567
11,07,275.0,18.98235955579354,32.40719158149606,25.09318243759308,6.10773135194205,35.56483365539078,97.3258415011757,75.07046603733413,173.0463379719593
12,07,300.0,18.981195492747887,32.28030870951971,24.964527655133928,6.215648968431937,35.076509207738695,97.59182990710777,74.90538499977096,178.2609996002309
13,07,325.0,18.98003142970223,32.15342583754336,24.835872872674805,6.330544996505572,34.588184760086605,97.85781831303984,74.74030396220773,184.05323250748035
14,07,350.0,18.978867366656576,32.02654296556702,24.707218090215626,6.452419436162953,34.09986031243452,98.1238067189719,74.57522292464458,190.42303669370764
15,07,375.0,18.911500942891067,31.89966009359067,24.57856330775649,6.581272287404078,33.60217912602147,98.38979512490397,74.41014188708138,197.37041215891287
16,07,400.0,18.75260633715922,31.772777221614323,24.44990852529734,6.717103550228952,33.04575699019859,98.65578353083603,74.24506084951823,204.89535890309602
17,07,425.0,18.593711731427373,31.645894349637977,24.321253742838188,6.85991322463757,32.48933485437571,98.9217719367681,74.07997981195504,212.99787692625705
18,07,450.0,18.434817125695528,31.51901147766163,24.19259896037904,7.009701310629933,31.93291271855284,99.18776034270016,73.91489877439183,221.67796622839595
19,07,475.0,18.275922519963682,31.392128605685283,24.063944177919883,7.166467808206044,31.376490582729964,99.45374874863224,73.74981773682865,230.9356268095127
20,07,500.0,18.117027914231834,31.265245733708937,23.93528939546075,7.3302127173659,30.820068446907086,99.7197371545643,73.58473669926542,240.77085866960735
21,07,550.0,17.827656080837244,30.99056838686395,23.68045436752774,7.566520486361695,29.811324431613137,100.14698123421148,73.29032057251952,255.72337310055804
22,07,600.0,17.658493323709852,30.627432334897147,23.436086941653773,7.363022911325691,29.242937567665106,100.13119271021293,73.14711429436211,247.0811171634596
23,07,650.0,17.48933056658246,30.303256946950558,23.191719515779774,7.198438301916824,28.67455070371707,100.11540418621436,73.00390801620475,243.06959504344314
24,07,700.0,17.2970371706965,29.980719956694333,22.947352089905824,7.072766658135087,28.106163839769035,100.09961566221581,72.86070173804735,243.68880674050874
25,07,750.0,17.05795380728979,29.65818296643811,22.702984664031863,6.986007979980483,27.537776975821004,100.08382713821725,72.71749545988992,248.93875225465638
26,07,800.0,16.799373262126494,29.358046078474644,22.421058365854314,6.876717033707869,27.64743964337732,100.01145253122655,72.69327875775765,246.39125858976175
27,07,850.0,16.534554442335704,29.23667078607053,22.127114814975634,6.772403812758523,27.974049521119298,99.92097276779803,72.70713369399476,243.26034013170525
28,07,900.0,16.26973562254491,29.115295493666416,21.83317126409697,6.690759405332259,28.300659398861278,99.83049300436952,72.72098863023177,243.35179386042452
29,07,950.0,15.928345323741008,28.993920201262302,21.5392277132183,6.631783811429076,28.627269276603258,99.740013240941,72.73484356646881,246.66561977591962
30,07,1000.0,15.58294418733605,28.844039753460297,21.242340342738057,6.575414723480985,29.120484335345175,99.63454242999424,72.71843348378013,249.41120655656513
31,07,1050.0,15.286499392181536,28.596646974770202,20.935382558430742,6.468914050744757,30.183633474802193,99.47778924694491,72.59849081203447,242.02889387635483
32,07,1100.0,14.990054597027022,28.349254196080103,20.628424774123378,6.378280817133997,30.924907334342812,99.32103606389559,72.47854814028877,237.24410196960204
33,07,1150.0,14.693609801872508,28.101861417390005,20.321466989816027,6.303515022648709,31.623365394868735,99.16428288084626,72.35860546854305,235.0568308363068
34,07,1200.0,14.397165006717993,27.854468638699906,20.014509205508684,6.24461666728889,32.32182345539466,99.17871782294355,72.2386627967974,235.46708047646905
35,07,1250.0,14.100720211563479,27.607075860009807,19.70755142120133,6.201585751054543,31.900087867090363,99.21390731301585,72.1187201250517,238.47485089008882
